row,col,data
10307,13509,1.0
10307,13631,1.0
10307,14124,1.0
10307,14153,1.0
10307,14441,1.0
10307,14558,1.0
10307,14659,1.0
10307,15002,1.0
10307,15114,1.0
10307,15119,1.0
10307,15148,1.0
10307,15175,1.0
10307,15855,1.0
10307,15893,1.0
10307,17492,1.0
10307,18150,1.0
10307,18153,1.0
10307,18157,1.0
10307,18185,1.0
10308,3358,1.0
10308,3552,1.0
10308,3564,1.0
10308,3565,1.0
10308,3566,1.0
10308,4018,1.0
10308,5016,1.0
10308,5499,1.0
10308,5611,1.0
10308,5849,1.0
10308,5850,1.0
10308,5866,1.0
10308,6776,1.0
10308,6778,1.0
10308,6798,1.0
10308,6806,1.0
10308,10141,1.0
10308,10469,1.0
10308,15892,1.0
10308,16512,1.0
10309,4418,1.0
10309,10843,1.0
10311,1143,1.0
10311,4626,1.0
10311,5602,1.0
10311,5710,1.0
10311,5711,1.0
10311,5909,1.0
10311,7657,1.0
10311,8445,1.0
10311,9124,1.0
10311,9145,1.0
10312,2352,1.0
10312,2353,1.0
10312,3955,1.0
10312,3999,1.0
10312,4000,1.0
10312,4291,1.0
10312,4611,1.0
10312,4878,1.0
10312,4891,1.0
10312,4904,1.0
10312,4914,1.0
10312,5624,1.0
10312,5724,1.0
10312,5729,1.0
10312,5918,1.0
10312,6320,1.0
10312,6886,1.0
10312,6888,1.0
10312,8978,1.0
10312,8979,1.0
10312,9785,1.0
10312,10044,1.0
10312,10488,1.0
10312,10843,1.0
10312,11227,1.0
10312,13727,1.0
10312,17293,1.0
10312,18196,1.0
10313,4094,1.0
10313,4119,1.0
10313,5190,1.0
10313,8860,1.0
10314,5007,1.0
10314,6442,1.0
10314,6796,1.0
10314,6990,1.0
10314,8644,1.0
10314,12339,1.0
10316,2301,1.0
10317,50,1.0
10317,9224,1.0
10318,3635,1.0
10318,3786,1.0
10318,3866,1.0
10318,5425,1.0
10318,6784,1.0
10318,6790,1.0
10318,6930,1.0
10318,7494,1.0
10318,7581,1.0
10318,8475,1.0
10318,8565,1.0
10318,9103,1.0
10318,9208,1.0
10318,10227,1.0
10318,10843,1.0
10318,15247,1.0
10318,15496,1.0
10318,16657,1.0
10321,8088,1.0
10321,8089,1.0
10321,14996,1.0
10322,3514,1.0
10322,4007,1.0
10322,4432,1.0
10322,5896,1.0
10322,8641,1.0
10322,10068,1.0
10322,10466,1.0
10322,14722,1.0
10323,187,1.0
10323,283,1.0
10323,2352,1.0
10323,3488,1.0
10323,3565,1.0
10323,3805,1.0
10323,3829,1.0
10323,4341,1.0
10323,4657,1.0
10323,4806,1.0
10323,4807,1.0
10323,4968,1.0
10323,5112,1.0
10323,5147,1.0
10323,5362,1.0
10323,5457,1.0
10323,5472,1.0
10323,5590,1.0
10323,6043,1.0
10323,6049,1.0
10323,6165,1.0
10323,6292,1.0
10323,6790,1.0
10323,6793,1.0
10323,6794,1.0
10323,6798,1.0
10323,6812,1.0
10323,6866,1.0
10323,6886,1.0
10323,7190,1.0
10323,7192,1.0
10323,7219,1.0
10323,7493,1.0
10323,7496,1.0
10323,7584,1.0
10323,7659,1.0
10323,7662,1.0
10323,7672,1.0
10323,7785,1.0
10323,8257,1.0
10323,8414,1.0
10323,8473,1.0
10323,8564,1.0
10323,8711,1.0
10323,9205,1.0
10323,10163,1.0
10323,10296,1.0
10323,10297,1.0
10323,12427,1.0
10323,12579,1.0
10323,13388,1.0
10323,14277,1.0
10323,15299,1.0
10323,16190,1.0
10323,16424,1.0
10324,2640,1.0
10324,3254,1.0
10324,3509,1.0
10324,5016,1.0
10324,5291,1.0
10324,5361,1.0
10324,6793,1.0
10324,6798,1.0
10324,7467,1.0
10324,9475,1.0
10324,9476,1.0
10324,9658,1.0
10324,10104,1.0
10324,10466,1.0
10324,14105,1.0
10324,14865,1.0
10324,14870,1.0
10324,17767,1.0
10325,1338,1.0
10325,5767,1.0
10325,6513,1.0
10325,7918,1.0
10325,9224,1.0
10325,9974,1.0
10325,10596,1.0
10325,14315,1.0
10325,14478,1.0
10325,14875,1.0
10326,1051,1.0
10326,2014,1.0
10326,2329,1.0
10326,2505,1.0
10326,2638,1.0
10326,3101,1.0
10326,3541,1.0
10326,3580,1.0
10326,3604,1.0
10326,3805,1.0
10326,3897,1.0
10326,4219,1.0
10326,4242,1.0
10326,4306,1.0
10326,4309,1.0
10326,4513,1.0
10326,4844,1.0
10326,5142,1.0
10326,5196,1.0
10326,5488,1.0
10326,5537,1.0
10326,5561,1.0
10326,6066,1.0
10326,6067,1.0
10326,6228,1.0
10326,6536,1.0
10326,7354,1.0
10326,9460,1.0
10326,12469,1.0
10326,13172,1.0
10326,15118,1.0
10326,16251,1.0
10326,16273,1.0
10326,16339,1.0
10327,5144,1.0
10327,6293,1.0
10327,8390,1.0
10327,8505,1.0
10327,8831,1.0
10327,15342,1.0
10327,17976,1.0
10328,3790,1.0
10328,4627,1.0
10328,5633,1.0
10328,6796,1.0
10328,6798,1.0
10328,7172,1.0
10328,7504,1.0
10328,9030,1.0
10328,14484,1.0
10330,2808,1.0
10332,3805,1.0
10333,7189,1.0
10333,10188,1.0
10333,11640,1.0
10333,11907,1.0
10333,14313,1.0
10335,14333,1.0
10336,8635,1.0
10337,252,1.0
10337,546,1.0
10337,586,1.0
10337,3895,1.0
10337,4018,1.0
10337,4802,1.0
10337,5455,1.0
10337,6304,1.0
10337,6468,1.0
10337,6555,1.0
10337,6650,1.0
10337,7581,1.0
10337,8507,1.0
10337,8508,1.0
10337,8526,1.0
10337,8564,1.0
10337,8667,1.0
10337,10167,1.0
10337,10227,1.0
10337,14902,1.0
10337,15099,1.0
10337,15861,1.0
10337,17580,1.0
10337,17679,1.0
10337,18309,1.0
10340,3831,1.0
10340,4230,1.0
10340,4481,1.0
10340,4693,1.0
10340,4714,1.0
10340,5120,1.0
10340,5698,1.0
10340,7751,1.0
10340,7856,1.0
10340,7866,1.0
10340,8535,1.0
10340,8627,1.0
10340,8666,1.0
10340,8668,1.0
10340,9051,1.0
10340,9464,1.0
10340,9466,1.0
10340,9477,1.0
10340,10284,1.0
10341,6289,1.0
10342,3278,1.0
10342,3568,1.0
10342,4024,1.0
10342,5957,1.0
10342,8170,1.0
10342,9475,1.0
10342,15688,1.0
10342,16264,1.0
10342,17293,1.0
10343,3807,1.0
10343,5181,1.0
10343,5463,1.0
10343,6160,1.0
10343,6392,1.0
10343,7195,1.0
10343,8668,1.0
10343,10564,1.0
10343,13208,1.0
10343,16186,1.0
10343,17791,1.0
10343,18135,1.0
10344,666,1.0
10344,667,1.0
10344,1034,1.0
10344,1971,1.0
10344,2980,1.0
10344,4542,1.0
10344,5100,1.0
10344,5189,1.0
10344,5190,1.0
10344,5270,1.0
10344,5273,1.0
10344,5602,1.0
10344,5943,1.0
10344,6844,1.0
10344,6920,1.0
10344,8306,1.0
10344,8347,1.0
10344,8349,1.0
10344,8627,1.0
10344,8667,1.0
10344,8984,1.0
10344,9087,1.0
10344,9470,1.0
10344,9606,1.0
10344,9920,1.0
10344,11272,1.0
10344,11291,1.0
10344,12470,1.0
10344,12472,1.0
10344,14284,1.0
10344,18050,1.0
10346,5143,1.0
10346,10161,1.0
10350,207,1.0
10350,467,1.0
10350,520,1.0
10350,2370,1.0
10350,2371,1.0
10350,3541,1.0
10350,3730,1.0
10350,4028,1.0
10350,4179,1.0
10350,4187,1.0
10350,4413,1.0
10350,4737,1.0
10350,4844,1.0
10350,5650,1.0
10350,6427,1.0
10350,6545,1.0
10350,7119,1.0
10350,7291,1.0
10350,7659,1.0
10350,7699,1.0
10350,7846,1.0
10350,8173,1.0
10350,8623,1.0
10350,11258,1.0
10350,11280,1.0
10350,13772,1.0
10350,13973,1.0
10350,14149,1.0
10350,15752,1.0
10350,16280,1.0
10350,16637,1.0
10350,17172,1.0
10350,17719,1.0
10350,17781,1.0
10350,17955,1.0
10350,18078,1.0
10350,18187,1.0
10353,2185,1.0
10353,2484,1.0
10353,3955,1.0
10353,3971,1.0
10353,4050,1.0
10353,4360,1.0
10353,5252,1.0
10353,5523,1.0
10353,7310,1.0
10353,11286,1.0
10353,13825,1.0
10353,13879,1.0
10353,16551,1.0
10353,17485,1.0
10353,18025,1.0
10353,18260,1.0
10354,1338,1.0
10354,1501,1.0
10354,3090,1.0
10354,3114,1.0
10354,4037,1.0
10354,4549,1.0
10354,4653,1.0
10354,5114,1.0
10354,5294,1.0
10354,5520,1.0
10354,6497,1.0
10354,6835,1.0
10354,6844,1.0
10354,6866,1.0
10354,9176,1.0
10354,9637,1.0
10354,10638,1.0
10354,10776,1.0
10354,10960,1.0
10354,11218,1.0
10354,12983,1.0
10354,14234,1.0
10354,14847,1.0
10354,15947,1.0
10354,16255,1.0
10354,17955,1.0
10354,18182,1.0
10354,18260,1.0
10357,8505,1.0
10357,10809,1.0
10357,15099,1.0
10358,58,1.0
10358,189,1.0
10358,194,1.0
10358,3852,1.0
10358,3902,1.0
10358,4634,1.0
10358,4714,1.0
10358,5884,1.0
10358,6758,1.0
10358,7423,1.0
10358,8049,1.0
10358,8174,1.0
10358,8257,1.0
10358,8261,1.0
10358,8376,1.0
10358,8380,1.0
10358,8498,1.0
10358,8853,1.0
10358,11784,1.0
10358,13831,1.0
10358,17580,1.0
10361,7642,1.0
10361,10232,1.0
10361,10238,1.0
10362,50,1.0
10362,509,1.0
10362,540,1.0
10362,2230,1.0
10362,2260,1.0
10362,2379,1.0
10362,3081,1.0
10362,3827,1.0
10362,3951,1.0
10362,3968,1.0
10362,4349,1.0
10362,4384,1.0
10362,4410,1.0
10362,4416,1.0
10362,4506,1.0
10362,4538,1.0
10362,4634,1.0
10362,4657,1.0
10362,4658,1.0
10362,4708,1.0
10362,5051,1.0
10362,5067,1.0
10362,5520,1.0
10362,5523,1.0
10362,5590,1.0
10362,5611,1.0
10362,5612,1.0
10362,5835,1.0
10362,5851,1.0
10362,6798,1.0
10362,6801,1.0
10362,6802,1.0
10362,7220,1.0
10362,8153,1.0
10362,8686,1.0
10362,10449,1.0
10362,10799,1.0
10362,10803,1.0
10362,11846,1.0
10362,11853,1.0
10362,13031,1.0
10362,13245,1.0
10362,15720,1.0
10362,16158,1.0
10362,16256,1.0
10362,16659,1.0
10362,18291,1.0
10363,3105,1.0
10363,4018,1.0
10363,4353,1.0
10363,4691,1.0
10363,6042,1.0
10363,6749,1.0
10363,6766,1.0
10363,7479,1.0
10363,10167,1.0
10363,10168,1.0
10363,16397,1.0
10363,17965,1.0
10364,694,1.0
10364,14883,1.0
10365,301,1.0
10365,971,1.0
10365,5051,1.0
10366,4513,1.0
10366,4634,1.0
10366,4726,1.0
10366,5895,1.0
10366,5896,1.0
10366,6920,1.0
10366,7887,1.0
10366,8008,1.0
10366,8666,1.0
10366,10843,1.0
10366,12469,1.0
10367,3066,1.0
10367,3831,1.0
10367,4844,1.0
10367,5008,1.0
10367,7602,1.0
10367,8483,1.0
10367,8638,1.0
10367,9104,1.0
10367,16469,1.0
10369,1261,1.0
10369,3789,1.0
10369,3971,1.0
10369,7172,1.0
10369,14779,1.0
10369,15248,1.0
10369,17288,1.0
10370,527,1.0
10370,529,1.0
10370,1943,1.0
10370,3541,1.0
10370,4352,1.0
10370,4496,1.0
10370,4558,1.0
10370,4609,1.0
10370,4634,1.0
10370,4807,1.0
10370,4976,1.0
10370,5291,1.0
10370,5305,1.0
10370,5434,1.0
10370,6291,1.0
10370,6292,1.0
10370,7931,1.0
10370,8914,1.0
10370,8934,1.0
10370,11191,1.0
10370,11316,1.0
10370,11933,1.0
10370,13462,1.0
10370,14867,1.0
10370,15841,1.0
10370,18092,1.0
10370,18097,1.0
10370,18101,1.0
10372,5926,1.0
10373,15707,1.0
10374,7172,1.0
10376,4634,1.0
10376,5562,1.0
10376,5645,1.0
10376,5923,1.0
10376,6779,1.0
10376,7172,1.0
10376,7626,1.0
10376,8952,1.0
10376,9043,1.0
10376,10055,1.0
10377,5211,1.0
10377,7583,1.0
10378,1023,1.0
10378,5650,1.0
10378,5904,1.0
10378,8618,1.0
10378,10423,1.0
10378,14831,1.0
10378,15100,1.0
10378,17267,1.0
10379,13184,1.0
10380,2678,1.0
10380,10141,1.0
10381,477,1.0
10381,3106,1.0
10381,3655,1.0
10381,4119,1.0
10381,4360,1.0
10381,4901,1.0
10381,5297,1.0
10381,5865,1.0
10381,7310,1.0
10381,7990,1.0
10381,8744,1.0
10381,9710,1.0
10381,10567,1.0
10381,11485,1.0
10381,12329,1.0
10381,13602,1.0
10381,14247,1.0
10381,14879,1.0
10381,15303,1.0
10381,16221,1.0
10381,16752,1.0
10381,17944,1.0
10381,18276,1.0
10382,1264,1.0
10382,4018,1.0
10382,4019,1.0
10382,4480,1.0
10382,4481,1.0
10382,4658,1.0
10382,4693,1.0
10382,4762,1.0
10382,4764,1.0
10382,5034,1.0
10382,5084,1.0
10382,5113,1.0
10382,5143,1.0
10382,5343,1.0
10382,5344,1.0
10382,5378,1.0
10382,5495,1.0
10382,5847,1.0
10382,6133,1.0
10382,6323,1.0
10382,6373,1.0
10382,7310,1.0
10382,8179,1.0
10382,9709,1.0
10382,9712,1.0
10382,13007,1.0
10382,13831,1.0
10382,16135,1.0
10386,3877,1.0
10386,3879,1.0
10386,4202,1.0
10386,6430,1.0
10386,9229,1.0
10388,72,1.0
10388,14724,1.0
10389,11264,1.0
10389,13392,1.0
10389,15589,1.0
10390,6383,1.0
10390,8481,1.0
10390,10209,1.0
10390,11193,1.0
10392,897,1.0
10392,1262,1.0
10392,2858,1.0
10392,2877,1.0
10392,3074,1.0
10392,6015,1.0
10392,6292,1.0
10392,6785,1.0
10392,15720,1.0
10394,718,1.0
10394,3074,1.0
10394,3728,1.0
10394,4242,1.0
10394,4830,1.0
10394,4967,1.0
10394,5291,1.0
10394,5615,1.0
10394,6200,1.0
10394,6530,1.0
10394,6545,1.0
10394,6648,1.0
10394,7478,1.0
10394,7584,1.0
10394,7642,1.0
10394,8638,1.0
10394,8640,1.0
10394,8668,1.0
10394,12831,1.0
10394,14779,1.0
10394,15673,1.0
10394,15892,1.0
10394,15948,1.0
10394,16184,1.0
10394,16414,1.0
10394,16768,1.0
10394,17964,1.0
10398,1937,1.0
10398,4751,1.0
10398,6391,1.0
10398,8520,1.0
10398,13913,1.0
10398,15114,1.0
10398,15119,1.0
10399,10933,1.0
10399,11733,1.0
10401,1728,1.0
10401,3805,1.0
10401,4629,1.0
10401,4748,1.0
10401,5174,1.0
10401,5206,1.0
10401,5564,1.0
10401,5624,1.0
10401,6099,1.0
10401,7097,1.0
10401,7747,1.0
10401,8856,1.0
10401,14276,1.0
10401,15001,1.0
10401,16224,1.0
10401,16255,1.0
10401,18175,1.0
10401,18206,1.0
10402,4306,1.0
10402,4762,1.0
10402,5678,1.0
10402,7642,1.0
10402,8095,1.0
10402,8283,1.0
10402,8287,1.0
10402,8515,1.0
10402,15511,1.0
10402,17967,1.0
10407,572,1.0
10407,1023,1.0
10407,3353,1.0
10407,3805,1.0
10407,3841,1.0
10407,4003,1.0
10407,4098,1.0
10407,4257,1.0
10407,4747,1.0
10407,4835,1.0
10407,4927,1.0
10407,4980,1.0
10407,5518,1.0
10407,5731,1.0
10407,5732,1.0
10407,5865,1.0
10407,5961,1.0
10407,6828,1.0
10407,6866,1.0
10407,7298,1.0
10407,7500,1.0
10407,8638,1.0
10407,8641,1.0
10407,8984,1.0
10407,9083,1.0
10407,12698,1.0
10407,15309,1.0
10407,17766,1.0
10407,17951,1.0
10407,17957,1.0
10407,18182,1.0
10407,18293,1.0
10408,3116,1.0
10408,5571,1.0
10408,5573,1.0
10408,5649,1.0
10408,8238,1.0
10411,12194,1.0
10413,4169,1.0
10413,8982,1.0
10413,10933,1.0
10413,10938,1.0
10413,11782,1.0
10413,14870,1.0
10414,1011,1.0
10414,2525,1.0
10414,3282,1.0
10414,4010,1.0
10414,4638,1.0
10414,4654,1.0
10414,5058,1.0
10414,5249,1.0
10414,5368,1.0
10414,6028,1.0
10414,6046,1.0
10414,6060,1.0
10414,6173,1.0
10414,6331,1.0
10414,6984,1.0
10414,7393,1.0
10414,7982,1.0
10414,8276,1.0
10414,8349,1.0
10414,8475,1.0
10414,8534,1.0
10414,8535,1.0
10414,9495,1.0
10414,9591,1.0
10414,10304,1.0
10414,11170,1.0
10414,14719,1.0
10414,16213,1.0
10414,16215,1.0
10414,16240,1.0
10414,17592,1.0
10414,17939,1.0
10414,18095,1.0
10414,18100,1.0
10415,431,1.0
10415,689,1.0
10415,6551,1.0
10415,7664,1.0
10415,12142,1.0
10415,17748,1.0
10415,17750,1.0
10415,17752,1.0
10417,12182,1.0
10418,442,1.0
10418,16799,1.0
10425,3366,1.0
10425,3654,1.0
10425,4000,1.0
10425,4769,1.0
10425,7488,1.0
10425,7595,1.0
10425,8158,1.0
10425,8483,1.0
10427,4656,1.0
10427,4719,1.0
10427,5248,1.0
10427,6173,1.0
10427,6174,1.0
10427,7372,1.0
10427,7375,1.0
10427,7376,1.0
10427,16162,1.0
10427,18146,1.0
10427,18150,1.0
10427,18153,1.0
10427,18158,1.0
10427,18168,1.0
10429,5886,1.0
10429,5887,1.0
10429,10232,1.0
10430,1922,1.0
10430,3057,1.0
10430,5176,1.0
10430,6430,1.0
10430,7615,1.0
10430,8942,1.0
10430,9302,1.0
10430,9703,1.0
10430,10180,1.0
10430,14977,1.0
10432,2116,1.0
10432,2247,1.0
10432,2688,1.0
10432,3541,1.0
10432,4627,1.0
10432,10945,1.0
10432,17595,1.0
10432,17596,1.0
10432,17597,1.0
10433,1143,1.0
10433,1210,1.0
10433,1558,1.0
10433,2973,1.0
10433,3698,1.0
10433,3753,1.0
10433,4852,1.0
10433,5184,1.0
10433,8483,1.0
10433,11679,1.0
10433,11958,1.0
10433,12757,1.0
10433,14117,1.0
10433,14121,1.0
10433,14188,1.0
10433,14647,1.0
10433,14847,1.0
10433,15399,1.0
10433,15794,1.0
10433,17629,1.0
10433,17643,1.0
10434,4409,1.0
10434,5602,1.0
10434,11515,1.0
10434,17752,1.0
10436,6588,1.0
10437,1035,1.0
10437,1036,1.0
10437,3111,1.0
10437,6375,1.0
10437,13630,1.0
10438,4059,1.0
10438,9191,1.0
10438,14887,1.0
10438,15114,1.0
10439,2301,1.0
10439,4201,1.0
10439,4410,1.0
10440,6646,1.0
10441,256,1.0
10441,995,1.0
10441,2572,1.0
10441,3873,1.0
10441,4024,1.0
10441,4383,1.0
10441,4728,1.0
10441,5336,1.0
10441,5404,1.0
10441,7495,1.0
10441,8623,1.0
10441,8668,1.0
10441,8982,1.0
10441,10078,1.0
10441,10581,1.0
10441,10784,1.0
10441,11855,1.0
10441,12186,1.0
10441,12194,1.0
10441,13906,1.0
10441,14083,1.0
10441,17901,1.0
10442,1118,1.0
10442,1120,1.0
10442,1122,1.0
10442,15272,1.0
10443,2426,1.0
10443,3996,1.0
10443,4094,1.0
10443,4627,1.0
10443,4640,1.0
10443,4688,1.0
10443,4689,1.0
10443,4690,1.0
10443,4701,1.0
10443,5455,1.0
10443,5644,1.0
10443,5918,1.0
10443,6880,1.0
10443,6886,1.0
10443,7713,1.0
10443,7888,1.0
10443,8483,1.0
10443,8725,1.0
10443,12143,1.0
10443,12409,1.0
10443,12508,1.0
10443,13339,1.0
10443,13390,1.0
10444,540,1.0
10444,4544,1.0
10444,4557,1.0
10444,4651,1.0
10444,4660,1.0
10444,5322,1.0
10444,5610,1.0
10444,5952,1.0
10444,6943,1.0
10444,8505,1.0
10444,8508,1.0
10444,8920,1.0
10444,8921,1.0
10444,9258,1.0
10445,72,1.0
10445,1181,1.0
10445,2154,1.0
10445,3601,1.0
10445,4059,1.0
10445,4984,1.0
10445,5624,1.0
10445,6018,1.0
10445,6404,1.0
10445,7663,1.0
10445,8564,1.0
10445,9461,1.0
10445,10994,1.0
10445,10995,1.0
10445,11906,1.0
10445,13833,1.0
10445,16210,1.0
10445,17968,1.0
10446,58,1.0
10446,232,1.0
10446,588,1.0
10446,852,1.0
10446,853,1.0
10446,1262,1.0
10446,3537,1.0
10446,3579,1.0
10446,3585,1.0
10446,3653,1.0
10446,3805,1.0
10446,4252,1.0
10446,4762,1.0
10446,4828,1.0
10446,5139,1.0
10446,5397,1.0
10446,5530,1.0
10446,5542,1.0
10446,5700,1.0
10446,5705,1.0
10446,5731,1.0
10446,5896,1.0
10446,5897,1.0
10446,6168,1.0
10446,6292,1.0
10446,6875,1.0
10446,6888,1.0
10446,7651,1.0
10446,7690,1.0
10446,8045,1.0
10446,8253,1.0
10446,8261,1.0
10446,9228,1.0
10446,9303,1.0
10446,9305,1.0
10446,10078,1.0
10446,10425,1.0
10446,10583,1.0
10446,10921,1.0
10446,11303,1.0
10446,11306,1.0
10446,11553,1.0
10446,12345,1.0
10446,12409,1.0
10446,12410,1.0
10446,12657,1.0
10446,12690,1.0
10446,12808,1.0
10446,13283,1.0
10446,15706,1.0
10446,17207,1.0
10446,17629,1.0
10446,18098,1.0
10446,18280,1.0
10448,4783,1.0
10450,5472,1.0
10450,6291,1.0
10450,8483,1.0
10450,10117,1.0
10450,17507,1.0
10451,3509,1.0
10451,5142,1.0
10451,5951,1.0
10451,6224,1.0
10451,7651,1.0
10451,8426,1.0
10451,8937,1.0
10451,8943,1.0
10451,8945,1.0
10451,13544,1.0
10451,15030,1.0
10451,15031,1.0
10451,17485,1.0
10452,3738,1.0
10452,4762,1.0
10456,860,1.0
10456,940,1.0
10456,3088,1.0
10456,3852,1.0
10456,3928,1.0
10456,3970,1.0
10456,4628,1.0
10456,4937,1.0
10456,4976,1.0
10456,5294,1.0
10456,5372,1.0
10456,6160,1.0
10456,7301,1.0
10456,8160,1.0
10456,8982,1.0
10456,10185,1.0
10456,10412,1.0
10456,10559,1.0
10456,11000,1.0
10456,11666,1.0
10456,11701,1.0
10456,11708,1.0
10456,11892,1.0
10456,15892,1.0
10456,15947,1.0
10456,16307,1.0
10456,17176,1.0
10456,18220,1.0
10456,18230,1.0
10456,18235,1.0
10457,657,1.0
10457,2467,1.0
10457,2923,1.0
10457,3753,1.0
10457,4365,1.0
10457,4634,1.0
10457,4865,1.0
10457,4866,1.0
10457,4880,1.0
10457,5673,1.0
10457,6885,1.0
10457,7266,1.0
10457,8417,1.0
10457,8842,1.0
10457,9048,1.0
10457,10163,1.0
10457,10288,1.0
10457,11399,1.0
10457,12594,1.0
10457,12595,1.0
10457,13241,1.0
10457,14484,1.0
10457,15348,1.0
10457,16763,1.0
10457,17127,1.0
10458,520,1.0
10458,1789,1.0
10458,3128,1.0
10458,3250,1.0
10458,4696,1.0
10458,4735,1.0
10458,5707,1.0
10458,5714,1.0
10458,6695,1.0
10458,6881,1.0
10458,6899,1.0
10458,7254,1.0
10458,7580,1.0
10458,8173,1.0
10458,8202,1.0
10458,9461,1.0
10458,11118,1.0
10458,11304,1.0
10458,12673,1.0
10458,16170,1.0
10458,16171,1.0
10458,16373,1.0
10458,16462,1.0
10458,18290,1.0
10459,3806,1.0
10459,3807,1.0
10459,4358,1.0
10459,5114,1.0
10459,6785,1.0
10459,7287,1.0
10461,4001,1.0
10461,4728,1.0
10461,6691,1.0
10461,11047,1.0
10461,12942,1.0
10461,13045,1.0
10461,14251,1.0
10464,5189,1.0
10464,8456,1.0
10465,5645,1.0
10466,4220,1.0
10466,4844,1.0
10466,15207,1.0
10466,18260,1.0
10467,4035,1.0
10467,4866,1.0
10467,5297,1.0
10467,5645,1.0
10467,7659,1.0
10467,8638,1.0
10467,8982,1.0
10467,10186,1.0
10467,12635,1.0
10467,13594,1.0
10467,17547,1.0
10467,17974,1.0
10469,9070,1.0
10469,10806,1.0
10470,151,1.0
10470,3566,1.0
10470,4976,1.0
10470,4977,1.0
10470,5147,1.0
10470,5411,1.0
10470,5645,1.0
10470,6049,1.0
10470,6326,1.0
10470,6464,1.0
10470,6844,1.0
10470,7479,1.0
10470,8564,1.0
10470,8666,1.0
10470,9143,1.0
10470,9593,1.0
10470,11072,1.0
10470,11222,1.0
10470,12194,1.0
10470,14754,1.0
10470,17732,1.0
10470,18126,1.0
10471,3877,1.0
10471,5276,1.0
10471,6404,1.0
10471,10466,1.0
10471,15502,1.0
10474,192,1.0
10474,1260,1.0
10474,1338,1.0
10474,2835,1.0
10474,4014,1.0
10474,4205,1.0
10474,4634,1.0
10474,4651,1.0
10474,4658,1.0
10474,4728,1.0
10474,4737,1.0
10474,4952,1.0
10474,4983,1.0
10474,4984,1.0
10474,4985,1.0
10474,5043,1.0
10474,5297,1.0
10474,5322,1.0
10474,5610,1.0
10474,5693,1.0
10474,6171,1.0
10474,6680,1.0
10474,7363,1.0
10474,8349,1.0
10474,8541,1.0
10474,10068,1.0
10474,11167,1.0
10474,14783,1.0
10474,16209,1.0
10474,17951,1.0
10475,3642,1.0
10475,4714,1.0
10475,5457,1.0
10475,5926,1.0
10475,5932,1.0
10475,8385,1.0
10475,11734,1.0
10477,197,1.0
10477,4952,1.0
10477,5918,1.0
10477,5920,1.0
10477,6326,1.0
10477,8186,1.0
10477,13369,1.0
10477,15073,1.0
10477,17509,1.0
10478,79,1.0
10478,80,1.0
10478,5715,1.0
10478,10829,1.0
10478,11258,1.0
10478,11272,1.0
10479,227,1.0
10479,3174,1.0
10479,4439,1.0
10479,4770,1.0
10479,5008,1.0
10479,5014,1.0
10479,5113,1.0
10479,5195,1.0
10479,5262,1.0
10479,5562,1.0
10479,5753,1.0
10479,6133,1.0
10479,6785,1.0
10479,6948,1.0
10479,7441,1.0
10479,7443,1.0
10479,7446,1.0
10479,8186,1.0
10479,8638,1.0
10479,8643,1.0
10479,8982,1.0
10479,11109,1.0
10479,11557,1.0
10479,14251,1.0
10479,14478,1.0
10479,15675,1.0
10479,17620,1.0
10481,189,1.0
10481,346,1.0
10481,878,1.0
10481,2519,1.0
10481,2739,1.0
10481,3527,1.0
10481,3528,1.0
10481,3529,1.0
10481,3530,1.0
10481,3531,1.0
10481,3533,1.0
10481,3568,1.0
10481,3902,1.0
10481,4112,1.0
10481,4186,1.0
10481,4325,1.0
10481,4385,1.0
10481,4440,1.0
10481,4771,1.0
10481,5193,1.0
10481,5350,1.0
10481,5525,1.0
10481,5529,1.0
10481,5530,1.0
10481,5679,1.0
10481,6083,1.0
10481,6110,1.0
10481,6271,1.0
10481,6581,1.0
10481,6810,1.0
10481,7104,1.0
10481,7380,1.0
10481,7416,1.0
10481,7458,1.0
10481,7459,1.0
10481,7810,1.0
10481,7824,1.0
10481,8093,1.0
10481,8399,1.0
10481,10469,1.0
10481,12527,1.0
10481,14250,1.0
10481,14337,1.0
10481,14745,1.0
10481,15452,1.0
10481,15862,1.0
10481,16021,1.0
10481,16056,1.0
10481,16079,1.0
10481,16080,1.0
10481,16096,1.0
10481,16104,1.0
10481,16137,1.0
10481,16176,1.0
10481,16368,1.0
10481,16506,1.0
10481,16543,1.0
10481,16578,1.0
10481,16584,1.0
10481,16747,1.0
10481,17317,1.0
10481,17870,1.0
10481,17945,1.0
10481,17955,1.0
10481,18063,1.0
10482,4418,1.0
10482,4771,1.0
10482,4802,1.0
10482,4924,1.0
10482,6513,1.0
10483,1432,1.0
10483,2519,1.0
10483,2578,1.0
10483,3560,1.0
10483,3996,1.0
10483,4086,1.0
10483,4310,1.0
10483,4669,1.0
10483,5006,1.0
10483,5291,1.0
10483,5296,1.0
10483,5434,1.0
10483,5631,1.0
10483,6477,1.0
10483,7729,1.0
10483,8190,1.0
10483,15708,1.0
10483,15710,1.0
10483,15712,1.0
10483,15715,1.0
10483,15717,1.0
10483,15976,1.0
10483,16175,1.0
10483,16179,1.0
10483,16211,1.0
10483,16265,1.0
10483,16266,1.0
10483,16337,1.0
10483,16417,1.0
10483,16422,1.0
10484,17598,1.0
10485,5297,1.0
10485,6018,1.0
10485,6662,1.0
